OBJECTID,name,lat,lon,wd_mon_mn,wd_mon_af,wd_mon_ev,wd_mon_nh,wd_tue_mn,wd_tue_af,wd_tue_ev,wd_tue_nh,wd_wed_mn,wd_wed_af,wd_wed_ev,wd_wed_nh,wd_thu_mn,wd_thu_af,wd_thu_ev,wd_thu_nh,wd_fri_mn,wd_fri_af,wd_fri_ev,wd_fri_nh,ss_sat_2h,ss_sat_4h,ss_sat_6h,ss_sat_8h,ss_sat_10h,ss_sat_12h,ss_sat_14h,ss_sat_16h,ss_sat_18h,ss_sat_20h,ss_sat_22h,ss_sat_24h,ss_sun_2h,ss_sun_4h,ss_sun_6h,ss_sun_8h,ss_sun_10h,ss_sun_12h,ss_sun_14h,ss_sun_16h,ss_sun_18h,ss_sun_20h,ss_sun_22h,ss_sun_24h,type,healthy
109,Highlander Coffee Espresso Bar,1.2767737,103.8361343,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
110,Jewel Coffee (Collyer Quay),1.2840336,103.8524157,3.5,5,1,0,3.5,5,1,0,3.5,5,1,0,3.5,5,1,0,3.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
111,Upshot Specialty Coffee,1.2844024,103.8509818,2,5,1.5,0,2,5,1.5,0,2,5,1.5,0,2,5,1.5,0,2,5,1.5,0,0,0,0,0,0.5,2,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
112,Specialty Coffee Singapore,1.2780372,103.8479565,1.5,5,1.5,0,1.5,5,1.5,0,1.5,5,1.5,0,1.5,5,1.5,0,1.5,5,1.5,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,coffeeshop,1
113,Plus Coffee Joint,1.2823205,103.8448776,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,coffeeshop,1
114,Khoon Coffeehouse,1.3035749,103.625995,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
115,Tuas 88 Eating House,1.2891734,103.6232113,4,5,3.5,0.5,4,5,3.5,0.5,4,5,3.5,0.5,4,5,3.5,0.5,4,5,3.5,0.5,0,0,0,1.5,2,2,2,2,2,1.5,0,0,0,0,0,1,2,2,2,2,2,0,0,0,coffeeshop,1
116,QI KOPI PTE LTD,1.2720254,103.6334699,1,5,6,0.5,1,5,6,0.5,1,5,6,0.5,1,5,6,0.5,1,5,6,0.5,0,0,0,0,0,2,2,2,2,2,2,0.5,0,0,0,0,0,2,2,2,2,2,2,0.5,coffeeshop,1
117,Foodprints 24hours Coffeeshop @ Tuas Amenity Centre,1.3170247,103.6523929,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
118,Broadway coffeeshop @ 60 Gul lane,1.3141927,103.6621941,4,5,3,1.5,4,5,3,1.5,4,5,3,1.5,4,5,3,1.5,4,5,3,1.5,0,0,,2,2,2,2,2,0,0,0,0,0,0,,2,2,2,2,1,0,0,0,0,coffeeshop,1
119,Joo Koon Kopi,1.3255105,103.6691691,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,coffeeshop,1
120,851 Coffeeshop,1.3466405,103.6925481,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,1.5,2,2,2,2,2,2,2,1,0,0,0,1.5,2,2,2,2,2,2,2,1,coffeeshop,1
121,Soon Lee Coffee House,1.329487,103.7004753,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,0.5,0,0,0,0,0,0,0,0,1,2,2,0.5,coffeeshop,1
122,Deli G Coffeehouse,1.330797,103.6472948,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,4,5,6,1.5,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
123,1983 Coffee & Toast,1.3271791,103.6789156,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
124,Pioneer Sector 2 Coffeeshop,1.3062892,103.6574895,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,coffeeshop,1
125,Coffee Specialty Roaster Pte Ltd,1.3296279,103.7111095,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
126,Best Coffee Pte Ltd,1.3415015,103.6905323,4,5,6,3.75,4,5,6,3.75,4,5,6,3.75,4,5,6,3.75,4,5,6,3.75,0,0,1,2,2,2,2,2,2,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2,coffeeshop,1
127,The Coffee Bean & Tea Leaf - JEM,1.3335997,103.7433798,3.5,5,6,1,3.5,5,6,1,3.5,5,6,1,3.5,5,6,1,3.5,5,6,1,0,0,0,0.5,2,2,2,2,2,2,2,1,0,0,0,0.5,2,2,2,2,2,2,2,1,coffeeshop,1
128,Broadway Coffee Shop @ 286e Toh Guan,1.3391755,103.745346,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
129,Dutch Colony Coffee Co.,1.2988714,103.787253,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,coffeeshop,1
130,Coffee Hive (Innovis),1.2987064,103.7886399,4,5,2,0,4,5,2,0,4,5,2,0,4,5,2,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
131,Huggs Coffee,1.2934297,103.784535,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
132,Mad Roaster @ Depot,1.2813172,103.8105896,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,coffeeshop,1
133,Kopifellas Express,1.2974984,103.7875233,4,5,1,1,4,5,1,1,4,5,1,1,4,5,1,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
134,Alchemist The Mill,1.2852957,103.8097234,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,coffeeshop,1
135,Mei Ya Coffee Corner,1.2932044,103.8028759,4,3,0,0.5,4,3,0,0.5,4,3,0,0.5,4,3,0,0.5,4,3,0,0.5,0,0,0,1.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
136,Blk 161 Bukit Merah Central Coffee Shop,1.2833708,103.8155885,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
137,Starbucks,1.2551476,103.8177767,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,coffeeshop,1
138,Huggs Coffee,1.2790372,103.8481999,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
139,Singapore Chocolate,1.2471663,103.8422613,3.5,5,0,0,3.5,5,0,0,3.5,5,0,0,3.5,5,0,0,3.5,5,0,0,0,0,0,0.5,2,2,2,2,0,0,0,0,0,0,0,0.5,2,2,2,2,0,0,0,0,coffeeshop,1
140,Flash Coffee,1.2859607,103.8478512,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
141,Tuas Pot,1.2696972,103.6275557,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,0.5,0,0,coffeeshop,1
142,??????,1.297755,103.6290678,4,5,0,0,4,5,0,0,4,5,0,0,4,5,0,0,4,5,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
143,Famous Nasi lemak,1.2725479,103.6374262,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
144,9 Plus coffee,1.31298,103.669342,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
145,Kim San Leng,1.3132005,103.7027859,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,coffeeshop,1
146,The Coffee Construct,1.330057,103.744683,4,5,0,1,4,5,0,1,4,5,0,1,4,5,0,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
147,Biggby Coffee,1.314918,103.7643089,1,5,5,0,1,5,5,0,1,5,5,0,1,5,5,0,1,5,6,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,1,0,coffeeshop,1
148,Rong Fa Coffee Shop ??,1.3060097,103.7614218,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,4,5,6,3,0,0,1,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,2,2,2,2,2,1,coffeeshop,1
149,Anteroom Coffee Brewers,1.3157878,103.8042713,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,coffeeshop,1
150,Killiney @ Harbourfront,1.2648188,103.8192714,3.5,5,2.5,0,3.5,5,2.5,0,3.5,5,2.5,0,3.5,5,2.5,0,3.5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
151,Starbucks,1.256304,103.8199459,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0.5,2,2,2,2,2,2,1,0,coffeeshop,1
152,Starbucks,1.2647211,103.8200969,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0.5,2,2,2,2,2,2,1,0,coffeeshop,1
153,55 Degree Celsius,1.2642175,103.8203582,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
154,Starbucks,1.2641825,103.8224849,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0,3,5,6,0.5,0,0,0,0,2,2,2,2,2,2,2,0.5,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
155,Toast Box,1.2640606,103.8223506,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,2.5,5,5.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,0,0,0,0,1.5,2,2,2,2,2,1.5,0,coffeeshop,1
156,Dimbulah Coffee,1.2647674,103.8180135,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,3.5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
157,Fun Toast,1.2642175,103.8203582,4,5,4.5,0,4,5,4.5,0,4,5,4.5,0,4,5,4.5,0,4,5,5,0,0,0,0,0.5,2,2,2,2,2,2,1,0,0,0,0,0.5,2,2,2,2,2,2,0.5,0,coffeeshop,1
158,Toast Box,1.26421,103.820236,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,coffeeshop,1
159,Nylon Coffee Roasters,1.2768524,103.8400279,0,0,0,0,0,0,0,0,2.5,5,0.5,0,2.5,5,0.5,0,2.5,5,0.5,0,0,0,0,0,1,2,2,2,0.5,0,0,0,0,0,0,0,1,2,2,2,0.5,0,0,0,coffeeshop,1
160,De Tian Coffee House Lokyang Canteen,1.3247955,103.6899572,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,coffeeshop,1
161,Kian Teck Eating House,1.3287352,103.69391,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,1,0,coffeeshop,1
162,Her Chong Eating House,1.3251412,103.6995079,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
163,Hb 54 Kopitiam,1.3215361,103.7368947,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
164,PG 416 Coffee House,1.3209778,103.748521,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,4,5,6,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,0,coffeeshop,1
165,Toast Box,1.3034793,103.7655198,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
166,Spinelli Coffee Company - The Strategy,1.3297852,103.7470846,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
167,Kimly coffeeshop,1.3147943,103.7668341,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,coffeeshop,1
168,Eng Lock Koo Coffeeshop,1.2760565,103.7934151,4,5,6,3,4,5,6,4.5,4,5,6,4.5,4,5,6,4.5,4,5,6,4.5,,0,0,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
169,Ji Yue Coffee (????),1.279714,103.7860135,3,5,0.5,0,3,5,0.5,0,3,5,0.5,0,3,5,0.5,0,3,5,0.5,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,coffeeshop,1
170,Beverage Stall,1.2859621,103.8035255,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,coffeeshop,1
171,Starbucks,1.2895974,103.7900486,3.5,5,3,0,3.5,5,3,0,3.5,5,3,0,3.5,5,3,0,3.5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
172,Par Shi Restaurant Coffeeshop,1.2748403,103.795399,4,5,1,2,4,5,1,2,4,5,1,2,4,5,1,2,4,5,1,2,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
173,Starbucks,1.2750164,103.7976514,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
174,Blue Balls Bike Cafe,1.2751876,103.7943112,0,0,0,0,1,5,6,1,1,5,6,1,1,5,6,1,1,5,6,1,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,2,2,coffeeshop,1
175,Fish Ball Noodle / Fish Ball Soup,1.2749144,103.7950421,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,4,5,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
176,Heavenly Wang @ Alexandra Retail Centre,1.2734013,103.8016348,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,0,0,0,0,1.5,2,2,2,0,0,0,0,0,0,0,0,1.5,2,2,2,0,0,0,0,coffeeshop,1
177,Fusion Twogather,1.2768459,103.796395,3,4,0,0,3,4,0,0,3,4,0,0,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
178,FoodBarn Alexandra,1.2776458,103.8002758,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
179,1970s Best Coffee,1.2732666,103.8075357,3,3.5,0,0,0,0,0,0,3,3.5,0,0,3,3.5,0,0,3,3.5,0,0,0,0,0,0,2,2,2,,0,0,0,0,0,0,0,0,2,2,2,,0,0,0,0,coffeeshop,1
180,De Tian Coffeshop,1.2717687,103.8099171,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,4,5,5.5,1,0,0,0,2,2,2,2,2,2,2,1.5,0,0,0,0,2,2,2,2,2,2,2,1.5,0,coffeeshop,1
181,Ciclo e Caffe,1.269716,103.8139054,0,0,0,0,2,5,6,1,2,5,6,1,2,5,6,1,2,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
182,Coffee and Tea,1.2732981,103.8092136,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,4,5,5.5,0,3.5,5,6,0,0,0,0,1,2,2,2,2,2,2,1.5,0,0,0,0,0.5,2,2,2,2,2,2,2,0,coffeeshop,1
183,BGAIN 91 Eating House,1.2763141,103.8068466,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,coffeeshop,1
184,Wonderful Coffee Shop,1.2744454,103.8255862,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,4,5,6,2,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,coffeeshop,1
185,148 Coffeshop,1.2769729,103.8311407,3,5,3.5,0,2,5,4.5,0,3,5,3.5,0,2,5,4.5,0,2,5,4.5,0,0,0,0,0,1,2,2,2,2,2,0.5,0,0,0,0,0,0,2,2,2,2,2,1,0,coffeeshop,1
186,Ober Coffee Co.,1.2647934,103.8192617,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
187,Flash Coffee,1.2648866,103.8182751,3.5,4,0.5,0,3.5,4,0.5,0,3.5,4,0.5,0,3.5,4,0.5,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
188,Yi Jia Food House,1.2739482,103.8252941,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,4,5,6,1,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,coffeeshop,1
189,Butter Bean,1.2650509,103.821637,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5,0,3,5,5.5,0,0,0,0,0,2,2,2,2,2,2,1.5,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
190,Yellow Cafe,1.2755536,103.8411668,1.5,5,4,0,1.5,5,4,0,1.5,5,4,0,1.5,5,4,0,1.5,5,4,0,0,0,0,0,0.5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
191,Equate Coffee Tanjong Pagar,1.2748632,103.8426344,2.5,5,1.5,0,2.5,5,1.5,0,2.5,5,1.5,0,2.5,5,1.5,0,2.5,5,1.5,0,0,0,0,0,1.5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
192,Glass Roasters,1.276695,103.8394141,0,0,0,0,2,5,1.5,0,2,5,1.5,0,2,5,1.5,0,2,5,1.5,0,0,0,0,0,1,2,2,2,1.5,0,0,0,0,0,0,0,1,2,2,2,1.5,0,0,0,coffeeshop,1
193,Old Chang Kee Coffee House,1.2752938,103.8429773,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,3.5,5,5,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,1,0,coffeeshop,1
194,Trung Nguyen Coffee Singapore,1.2756998,103.8458098,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,2,5,5,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,0,0,0,coffeeshop,1
195,abseil,1.2739068,103.8462175,2.5,5,1.5,0,0,0,0,0,2.5,5,1.5,0,2.5,5,1.5,0,2.5,5,1.5,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,0,0,0,0,0.5,2,2,2,1.5,0,0,0,coffeeshop,1
196,Starbucks,1.2744615,103.8433528,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,3.5,5,6,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,0,coffeeshop,1
197,Starbucks,1.2767043,103.8450099,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,4,5,5,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,coffeeshop,1
198,Coffee-Hugg Junction Pte Ltd,1.2760566,103.8475376,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
199,Huggs Collective - Aibi Maxwell,1.2776396,103.8453116,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,2,5,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,coffeeshop,1
200,Strangers @ Work,1.2835225,103.8522867,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
201,Bacha Coffee,1.2837365,103.8589801,1,5,6,0,1,5,6,0,1,5,6,0,1,5,6,0,1,5,6,0.5,0,0,0,0,0,2,2,2,2,2,2,0.5,0,0,0,0,0,2,2,2,2,2,2,0,coffeeshop,1
202,Local Coffee People (The Sail),1.2811133,103.8530481,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
203,"The Coffee Academics, Marina Bay Financial Centre",1.2795863,103.8536733,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
204,Narrative Coffee Stand,1.2968858,103.8540075,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,2,5,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,coffeeshop,1
205,Volks Coffee Co.,1.2811221,103.852936,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,3.5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
206,Flash Coffee,1.2841863,103.8510661,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,3.5,5,1.5,0,0,0,0,0,0.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
207,Alchemist Hong Leong Building,1.2813846,103.8506963,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
208,Shi Fu Food Court (Westlink One),1.2977882,103.6289749,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,4,5,2,1,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
209,Rasheed?s,1.3164156,103.6349022,0.5,5,4.5,0,0.5,5,4.5,0,0.5,5,4.5,0,3,5,5,0,3,5,5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,0,0,0,0,0,1.5,2,2,2,2,0.5,0,coffeeshop,1
210,Pioneer Food Village,1.3320114,103.6381533,4,5,3,0.5,4,5,3,0.5,4,5,3,0.5,4,5,3,0.5,4,5,3,0.5,0,0,0,1.5,2,2,2,2,2,1,0,0,0,0,0,1.5,2,2,2,0,0,0,0,0,coffeeshop,1
211,iEat Canteen,1.3187438,103.629009,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,4,5,5,1,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
212,F&B Outlet,1.2893347,103.6261515,2,5,2.5,0,2,5,2.5,0,2,5,2.5,0,2,5,2.5,0,2,5,2.5,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coffeeshop,1
