latitude,longitude,time,id
-6.148194,106.8343748,2024-11-25 09:45:58+07:00,loc_4869
-6.1480995,106.8162973,2024-11-25 09:41:37.299000+07:00,loc_2262
-6.1480099,106.8165599,2024-11-25 09:42:19.399000+07:00,loc_2683
-6.1480992,106.8290588,2024-11-25 09:44:49.200000+07:00,loc_4181
-6.1480904,106.8291035,2024-11-25 09:44:49.600000+07:00,loc_4185
-6.1480719,106.8292034,2024-11-25 09:44:50.500000+07:00,loc_4194
-6.1480551,106.8293035,2024-11-25 09:44:51.399000+07:00,loc_4203
-6.1480395,106.8294012,2024-11-25 09:44:52.299000+07:00,loc_4212
-6.148021,106.8295071,2024-11-25 09:44:53.299000+07:00,loc_4222
-6.1480055,106.829603,2024-11-25 09:44:54.200000+07:00,loc_4231
-6.1480005,106.8309789,2024-11-25 09:45:07.299000+07:00,loc_4362
-6.1480146,106.8310068,2024-11-25 09:45:07.600000+07:00,loc_4365
-6.1480615,106.831101,2024-11-25 09:45:08.600000+07:00,loc_4375
-6.1480933,106.8343494,2024-11-25 09:45:58.899000+07:00,loc_4878
-6.1479898,106.8162716,2024-11-25 09:41:38.299000+07:00,loc_2272
-6.1479017,106.8165363,2024-11-25 09:42:18.399000+07:00,loc_2673
-6.1479989,106.8296451,2024-11-25 09:44:54.600000+07:00,loc_4235
-6.1479891,106.8297083,2024-11-25 09:44:55.200000+07:00,loc_4241
-6.1479742,106.8298045,2024-11-25 09:44:56.100000+07:00,loc_4250
-6.1479599,106.8299032,2024-11-25 09:44:57+07:00,loc_4259
-6.1479434,106.8300024,2024-11-25 09:44:57.899000+07:00,loc_4268
-6.147926,106.8301021,2024-11-25 09:44:58.799000+07:00,loc_4277
-6.14791,106.8302015,2024-11-25 09:44:59.700000+07:00,loc_4286
-6.147901,106.8307308,2024-11-25 09:45:04.700000+07:00,loc_4336
-6.1479248,106.8308093,2024-11-25 09:45:05.500000+07:00,loc_4344
-6.1479647,106.8309039,2024-11-25 09:45:06.500000+07:00,loc_4354
-6.1479994,106.8343269,2024-11-25 09:45:59.700000+07:00,loc_4886
-6.1478942,106.8162478,2024-11-25 09:41:39.200000+07:00,loc_2281
-6.1478003,106.8165141,2024-11-25 09:42:17.500000+07:00,loc_2664
-6.147899,106.830279,2024-11-25 09:45:00.399000+07:00,loc_4293
-6.1478968,106.8303014,2024-11-25 09:45:00.600000+07:00,loc_4295
-6.1478859,106.830401,2024-11-25 09:45:01.500000+07:00,loc_4304
-6.1478801,106.830508,2024-11-25 09:45:02.500000+07:00,loc_4314
-6.1478813,106.8306002,2024-11-25 09:45:03.399000+07:00,loc_4323
-6.1478944,106.8307009,2024-11-25 09:45:04.399000+07:00,loc_4333
-6.1478788,106.8342976,2024-11-25 09:46:00.700000+07:00,loc_4896
-6.1478909,106.8343006,2024-11-25 09:46:00.600000+07:00,loc_4895
-6.1477156,106.8161983,2024-11-25 09:41:41+07:00,loc_2299
-6.1477938,106.8162202,2024-11-25 09:41:40.200000+07:00,loc_2291
-6.1477012,106.8164923,2024-11-25 09:42:16.600000+07:00,loc_2655
-6.1477448,106.8165021,2024-11-25 09:42:17+07:00,loc_2659
-6.1477941,106.8342758,2024-11-25 09:46:01.399000+07:00,loc_4903
-6.1476966,106.8161928,2024-11-25 09:41:41.200000+07:00,loc_2301
-6.1476076,106.8164704,2024-11-25 09:42:15.700000+07:00,loc_2646
-6.1476978,106.8342508,2024-11-25 09:46:02.200000+07:00,loc_4911
-6.1475931,106.8161643,2024-11-25 09:41:42.299000+07:00,loc_2312
-6.147503,106.8164467,2024-11-25 09:42:14.600000+07:00,loc_2635
-6.1475929,106.8342247,2024-11-25 09:46:03.100000+07:00,loc_4920
-6.1474959,106.8161366,2024-11-25 09:41:43.399000+07:00,loc_2323
-6.147402,106.8164255,2024-11-25 09:42:13.399000+07:00,loc_2623
-6.1474793,106.8341994,2024-11-25 09:46:04.100000+07:00,loc_4930
-6.147491,106.8342015,2024-11-25 09:46:04+07:00,loc_4929
-6.1473637,106.8160996,2024-11-25 09:41:45+07:00,loc_2339
-6.147396,106.816108,2024-11-25 09:41:44.600000+07:00,loc_2335
-6.1473055,106.8164013,2024-11-25 09:42:12+07:00,loc_2609
-6.1473986,106.8341842,2024-11-25 09:46:04.799000+07:00,loc_4937
-6.1472998,106.8160842,2024-11-25 09:41:45.799000+07:00,loc_2347
-6.1472044,106.8163646,2024-11-25 09:42:10.200000+07:00,loc_2591
-6.1472941,106.8341676,2024-11-25 09:46:05.700000+07:00,loc_4946
-6.1471934,106.8160634,2024-11-25 09:41:47.200000+07:00,loc_2361
-6.1471005,106.8163186,2024-11-25 09:42:08.100000+07:00,loc_2570
-6.1471905,106.8341552,2024-11-25 09:46:06.600000+07:00,loc_4955
-6.1470971,106.816057,2024-11-25 09:41:48.700000+07:00,loc_2376
-6.1470002,106.8162324,2024-11-25 09:42:02+07:00,loc_2509
-6.1470681,106.8163005,2024-11-25 09:42:07.299000+07:00,loc_2562
-6.1470907,106.8341485,2024-11-25 09:46:07.500000+07:00,loc_4964
-6.1469981,106.816091,2024-11-25 09:41:51.100000+07:00,loc_2400
-6.1469878,106.816104,2024-11-25 09:41:51.500000+07:00,loc_2404
-6.1469792,106.8162006,2024-11-25 09:41:54.399000+07:00,loc_2433
-6.1469931,106.8341461,2024-11-25 09:46:08.399000+07:00,loc_4973
-6.1468969,106.8341487,2024-11-25 09:46:09.299000+07:00,loc_4982
-6.1467949,106.8341544,2024-11-25 09:46:10.299000+07:00,loc_4992
-6.1466978,106.8341609,2024-11-25 09:46:11.299000+07:00,loc_5002
-6.146599,106.8341665,2024-11-25 09:46:12.399000+07:00,loc_5013
-6.1464952,106.8341731,2024-11-25 09:46:13.600000+07:00,loc_5025
-6.1463989,106.8341793,2024-11-25 09:46:14.799000+07:00,loc_5037
-6.1462948,106.8341864,2024-11-25 09:46:16.200000+07:00,loc_5051
-6.1461983,106.834193,2024-11-25 09:46:17.700000+07:00,loc_5066
-6.1460979,106.8341875,2024-11-25 09:46:19.500000+07:00,loc_5084
-6.1459977,106.8341809,2024-11-25 09:46:21.299000+07:00,loc_5102
-6.1458993,106.8341923,2024-11-25 09:46:23.500000+07:00,loc_5124
-6.1458039,106.8342002,2024-11-25 09:46:25.200000+07:00,loc_5141
-6.1457833,106.8341999,2024-11-25 09:46:25.500000+07:00,loc_5144
-6.1457972,106.8342001,2024-11-25 09:46:25.299000+07:00,loc_5142
-6.1456926,106.8341905,2024-11-25 09:46:26.700000+07:00,loc_5156
-6.145598,106.834176,2024-11-25 09:46:27.799000+07:00,loc_5167
-6.1454926,106.8341627,2024-11-25 09:46:28.899000+07:00,loc_5178
-6.1453999,106.8341508,2024-11-25 09:46:29.799000+07:00,loc_5187
-6.1452917,106.8341327,2024-11-25 09:46:30.799000+07:00,loc_5197
-6.1451246,106.8340976,2024-11-25 09:46:32.299000+07:00,loc_5212
-6.1451911,106.8341124,2024-11-25 09:46:31.700000+07:00,loc_5206
-6.1450918,106.83409,2024-11-25 09:46:32.600000+07:00,loc_5215
-6.1449958,106.8340677,2024-11-25 09:46:33.500000+07:00,loc_5224
-6.1448907,106.8340456,2024-11-25 09:46:34.500000+07:00,loc_5234
-6.1447942,106.8340273,2024-11-25 09:46:35.399000+07:00,loc_5243
-6.1446386,106.8339987,2024-11-25 09:46:36.799000+07:00,loc_5257
-6.1446949,106.8340087,2024-11-25 09:46:36.299000+07:00,loc_5252
-6.1445928,106.8339901,2024-11-25 09:46:37.200000+07:00,loc_5261
-6.1444885,106.83397,2024-11-25 09:46:38.100000+07:00,loc_5270
-6.1443938,106.8339504,2024-11-25 09:46:38.899000+07:00,loc_5278
-6.1442963,106.8339298,2024-11-25 09:46:39.700000+07:00,loc_5286
-6.1441466,106.8338976,2024-11-25 09:46:40.899000+07:00,loc_5298
-6.1441967,106.8339086,2024-11-25 09:46:40.500000+07:00,loc_5294
-6.144096,106.8338863,2024-11-25 09:46:41.299000+07:00,loc_5302
-6.1439945,106.8338633,2024-11-25 09:46:42.100000+07:00,loc_5310
-6.1438916,106.8338387,2024-11-25 09:46:42.899000+07:00,loc_5318
-6.1437237,106.8337977,2024-11-25 09:46:44.200000+07:00,loc_5331
-6.1437887,106.8338131,2024-11-25 09:46:43.700000+07:00,loc_5326
-6.1436977,106.8337916,2024-11-25 09:46:44.399000+07:00,loc_5333
-6.1435922,106.8337681,2024-11-25 09:46:45.200000+07:00,loc_5341
-6.1434987,106.833748,2024-11-25 09:46:45.899000+07:00,loc_5348
-6.1433918,106.833725,2024-11-25 09:46:46.700000+07:00,loc_5356
-6.1432719,106.8336984,2024-11-25 09:46:47.600000+07:00,loc_5365
-6.1432984,106.8337045,2024-11-25 09:46:47.399000+07:00,loc_5363
-6.1431939,106.8336809,2024-11-25 09:46:48.200000+07:00,loc_5371
-6.1430917,106.8336574,2024-11-25 09:46:49+07:00,loc_5379
-6.1429929,106.8336337,2024-11-25 09:46:49.799000+07:00,loc_5387
-6.1428493,106.8335994,2024-11-25 09:46:51+07:00,loc_5399
-6.1428964,106.8336108,2024-11-25 09:46:50.600000+07:00,loc_5395
-6.1427914,106.8335852,2024-11-25 09:46:51.500000+07:00,loc_5404
-6.1426913,106.8335601,2024-11-25 09:46:52.399000+07:00,loc_5413
-6.1425989,106.833537,2024-11-25 09:46:53.299000+07:00,loc_5422
-6.1424358,106.8334998,2024-11-25 09:46:55.200000+07:00,loc_5441
-6.1424987,106.8335133,2024-11-25 09:46:54.399000+07:00,loc_5433
-6.1423945,106.8334912,2024-11-25 09:46:55.799000+07:00,loc_5447
-6.1422986,106.8334672,2024-11-25 09:46:57.500000+07:00,loc_5464
-6.1421959,106.8334326,2024-11-25 09:46:59.700000+07:00,loc_5486
-6.142098,106.8334093,2024-11-25 09:47:02.500000+07:00,loc_5514
-6.1419892,106.8333998,2024-11-25 09:47:37.100000+07:00,loc_5860
-6.1419982,106.8334016,2024-11-25 09:47:36.700000+07:00,loc_5856
-6.1418996,106.8333839,2024-11-25 09:47:41+07:00,loc_5899
-6.1417995,106.833359,2024-11-25 09:47:45.899000+07:00,loc_5948
-6.1416984,106.8333413,2024-11-25 09:47:51.500000+07:00,loc_6004
-6.1415979,106.8333196,2024-11-25 09:47:55.100000+07:00,loc_6040
-6.1414256,106.8332996,2024-11-25 09:47:58.100000+07:00,loc_6070
-6.141497,106.8333074,2024-11-25 09:47:57+07:00,loc_6059
-6.1414,106.8332958,2024-11-25 09:47:58.500000+07:00,loc_6074
-6.1412956,106.8332778,2024-11-25 09:48:00.299000+07:00,loc_6092
-6.1411959,106.8332561,2024-11-25 09:48:02+07:00,loc_6109
-6.141098,106.8332337,2024-11-25 09:48:03.500000+07:00,loc_6124
-6.1409076,106.8331995,2024-11-25 09:48:05.700000+07:00,loc_6146
-6.1409933,106.8332127,2024-11-25 09:48:04.799000+07:00,loc_6137
-6.1408975,106.833198,2024-11-25 09:48:05.799000+07:00,loc_6147
-6.1407905,106.8331802,2024-11-25 09:48:06.799000+07:00,loc_6157
-6.1406995,106.8331615,2024-11-25 09:48:07.600000+07:00,loc_6165
-6.1405947,106.8331371,2024-11-25 09:48:08.500000+07:00,loc_6174
-6.1404413,106.8330985,2024-11-25 09:48:09.899000+07:00,loc_6188
-6.1404943,106.8331118,2024-11-25 09:48:09.399000+07:00,loc_6183
-6.1403993,106.8330884,2024-11-25 09:48:10.299000+07:00,loc_6192
-6.140297,106.8330667,2024-11-25 09:48:11.299000+07:00,loc_6202
-6.140195,106.8330455,2024-11-25 09:48:12.299000+07:00,loc_6212
-6.140003,106.8329982,2024-11-25 09:48:14.200000+07:00,loc_6231
-6.1400926,106.8330221,2024-11-25 09:48:13.299000+07:00,loc_6222
-6.139993,106.8329954,2024-11-25 09:48:14.299000+07:00,loc_6232
-6.1398929,106.8329663,2024-11-25 09:48:15.299000+07:00,loc_6242
-6.1397906,106.8329378,2024-11-25 09:48:16.299000+07:00,loc_6252
-6.1396325,106.8328986,2024-11-25 09:48:17.899000+07:00,loc_6268
-6.1396997,106.8329151,2024-11-25 09:48:17.200000+07:00,loc_6261
-6.139595,106.8328893,2024-11-25 09:48:18.299000+07:00,loc_6272
-6.1394948,106.8328655,2024-11-25 09:48:19.399000+07:00,loc_6283
-6.1393916,106.8328433,2024-11-25 09:48:20.500000+07:00,loc_6294
-6.1392048,106.8327979,2024-11-25 09:48:22.500000+07:00,loc_6314
-6.1392991,106.8328206,2024-11-25 09:48:21.500000+07:00,loc_6304
-6.1391952,106.8327958,2024-11-25 09:48:22.600000+07:00,loc_6315
-6.139097,106.8327761,2024-11-25 09:48:23.600000+07:00,loc_6325
-6.1389962,106.8327584,2024-11-25 09:48:24.600000+07:00,loc_6335
-6.1388936,106.8327407,2024-11-25 09:48:25.600000+07:00,loc_6345
-6.1387908,106.8327217,2024-11-25 09:48:26.600000+07:00,loc_6355
-6.1386878,106.8326984,2024-11-25 09:48:27.600000+07:00,loc_6365
-6.1386983,106.8327008,2024-11-25 09:48:27.500000+07:00,loc_6364
-6.1385942,106.8326773,2024-11-25 09:48:28.500000+07:00,loc_6374
-6.1384913,106.8326575,2024-11-25 09:48:29.500000+07:00,loc_6384
-6.1383993,106.8326368,2024-11-25 09:48:30.399000+07:00,loc_6393
-6.1382431,106.8325989,2024-11-25 09:48:31.899000+07:00,loc_6408
-6.1382957,106.8326114,2024-11-25 09:48:31.399000+07:00,loc_6403
-6.1381897,106.8325869,2024-11-25 09:48:32.399000+07:00,loc_6413
-6.1380932,106.8325664,2024-11-25 09:48:33.299000+07:00,loc_6422
-6.137999,106.8325465,2024-11-25 09:48:34.200000+07:00,loc_6431
-6.1378992,106.8325256,2024-11-25 09:48:35.200000+07:00,loc_6441
-6.1377713,106.8324993,2024-11-25 09:48:36.500000+07:00,loc_6454
-6.1377911,106.8325033,2024-11-25 09:48:36.299000+07:00,loc_6452
-6.1376921,106.832482,2024-11-25 09:48:37.299000+07:00,loc_6462
-6.1375934,106.8324593,2024-11-25 09:48:38.299000+07:00,loc_6472
-6.1374959,106.8324346,2024-11-25 09:48:39.299000+07:00,loc_6482
-6.1373482,106.8323979,2024-11-25 09:48:40.799000+07:00,loc_6497
-6.1373975,106.8324097,2024-11-25 09:48:40.299000+07:00,loc_6492
-6.1372988,106.8323858,2024-11-25 09:48:41.299000+07:00,loc_6502
-6.1371918,106.8323597,2024-11-25 09:48:42.399000+07:00,loc_6513
-6.1370953,106.8323362,2024-11-25 09:48:43.399000+07:00,loc_6523
-6.1369298,106.8322985,2024-11-25 09:48:45.100000+07:00,loc_6540
-6.1369976,106.8323136,2024-11-25 09:48:44.399000+07:00,loc_6533
-6.1368909,106.8322903,2024-11-25 09:48:45.500000+07:00,loc_6544
-6.1367902,106.8322693,2024-11-25 09:48:46.500000+07:00,loc_6554
-6.1366986,106.8322501,2024-11-25 09:48:47.399000+07:00,loc_6563
-6.1365963,106.8322291,2024-11-25 09:48:48.399000+07:00,loc_6573
-6.1364457,106.8321991,2024-11-25 09:48:49.899000+07:00,loc_6588
-6.1364962,106.8322092,2024-11-25 09:48:49.399000+07:00,loc_6583
-6.1363949,106.8321886,2024-11-25 09:48:50.399000+07:00,loc_6593
-6.1362946,106.8321673,2024-11-25 09:48:51.399000+07:00,loc_6603
-6.1361954,106.8321463,2024-11-25 09:48:52.399000+07:00,loc_6613
-6.1360969,106.8321245,2024-11-25 09:48:53.399000+07:00,loc_6623
-6.1359927,106.8320986,2024-11-25 09:48:54.500000+07:00,loc_6634
-6.1358941,106.8320721,2024-11-25 09:48:55.600000+07:00,loc_6645
-6.1357999,106.8320454,2024-11-25 09:48:56.700000+07:00,loc_6656
-6.1356017,106.8307907,2024-11-25 09:49:38.600000+07:00,loc_7075
-6.1356196,106.8319994,2024-11-25 09:48:58.899000+07:00,loc_6678
-6.135693,106.8320168,2024-11-25 09:48:58+07:00,loc_6669
-6.1355075,106.8308,2024-11-25 09:49:35.500000+07:00,loc_7044
-6.1355008,106.8308007,2024-11-25 09:49:35.299000+07:00,loc_7042
-6.1355956,106.8319939,2024-11-25 09:48:59.200000+07:00,loc_6681
-6.1354013,106.8308157,2024-11-25 09:49:31.600000+07:00,loc_7005
-6.1354972,106.8319695,2024-11-25 09:49:00.500000+07:00,loc_6694
-6.1353321,106.8308973,2024-11-25 09:49:24.700000+07:00,loc_6936
-6.1353012,106.8309689,2024-11-25 09:49:22.500000+07:00,loc_6914
-6.1353963,106.8319456,2024-11-25 09:49:02+07:00,loc_6709
-6.1352901,106.830998,2024-11-25 09:49:21.700000+07:00,loc_6906
-6.1352607,106.8310957,2024-11-25 09:49:19.500000+07:00,loc_6884
-6.1352378,106.8311976,2024-11-25 09:49:17.700000+07:00,loc_6866
-6.1352151,106.831298,2024-11-25 09:49:16.100000+07:00,loc_6850
-6.1352008,106.8313644,2024-11-25 09:49:15.100000+07:00,loc_6840
-6.1352297,106.8318987,2024-11-25 09:49:05.500000+07:00,loc_6744
-6.1352973,106.8319196,2024-11-25 09:49:03.899000+07:00,loc_6728
-6.1351932,106.8313987,2024-11-25 09:49:14.600000+07:00,loc_6835
-6.1351727,106.8314981,2024-11-25 09:49:13.200000+07:00,loc_6821
-6.1351553,106.8315977,2024-11-25 09:49:11.799000+07:00,loc_6807
-6.1351348,106.8316958,2024-11-25 09:49:10.399000+07:00,loc_6793
-6.1351302,106.831795,2024-11-25 09:49:08.799000+07:00,loc_6777
-6.1351969,106.8318837,2024-11-25 09:49:06.399000+07:00,loc_6753
